year,st_case,state,statename,age,rv,Z,alcohol_involved,male,fatal_injury
2018,60899,6,California,20,-1,0,0,1,0
2018,60899,6,California,24,3,1,1,1,1
2018,60901,6,California,18,-3,0,1,1,1
2018,60910,6,California,23,2,1,1,1,0
2018,60912,6,California,22,1,1,0,1,1
2018,60923,6,California,20,-1,0,0,1,0
2018,60929,6,California,21,0,1,0,0,0
2018,60931,6,California,22,1,1,1,1,1
2018,60935,6,California,24,3,1,0,0,0
2018,60944,6,California,24,3,1,0,1,1
2018,60951,6,California,18,-3,0,0,1,0
2018,60955,6,California,23,2,1,0,1,0
2018,60963,6,California,19,-2,0,0,1,1
2018,60963,6,California,24,3,1,0,1,0
2018,60964,6,California,20,-1,0,1,0,1
2018,60966,6,California,19,-2,0,0,1,1
2018,60968,6,California,22,1,1,0,1,0
2018,60971,6,California,19,-2,0,0,0,0
2018,60972,6,California,21,0,1,0,1,0
2018,60988,6,California,22,1,1,1,1,0
2018,60996,6,California,22,1,1,0,1,0
2018,61002,6,California,21,0,1,1,1,1
2018,61002,6,California,18,-3,0,0,1,0
2018,61005,6,California,19,-2,0,0,0,0
2018,61005,6,California,22,1,1,0,0,0
2018,61008,6,California,19,-2,0,0,1,0
2018,61013,6,California,18,-3,0,0,1,0
2018,61018,6,California,20,-1,0,1,0,1
2018,61037,6,California,24,3,1,0,1,1
2018,61040,6,California,19,-2,0,0,1,0
2018,61042,6,California,18,-3,0,0,0,0
2018,61042,6,California,18,-3,0,0,1,0
2018,61042,6,California,18,-3,0,0,1,0
2018,61047,6,California,23,2,1,1,1,1
2018,61047,6,California,21,0,1,0,1,0
2018,61052,6,California,24,3,1,0,0,0
2018,61057,6,California,20,-1,0,0,1,0
2018,61059,6,California,23,2,1,0,1,1
2018,61060,6,California,23,2,1,0,0,1
2018,61065,6,California,20,-1,0,1,1,1
2018,61072,6,California,21,0,1,0,1,0
2018,61080,6,California,22,1,1,0,1,0
2018,61087,6,California,20,-1,0,0,1,0
2018,61094,6,California,21,0,1,1,1,1
2018,61097,6,California,22,1,1,0,0,1
2018,61100,6,California,18,-3,0,0,0,0
2018,61106,6,California,23,2,1,0,1,1
2018,61112,6,California,18,-3,0,0,1,1
2018,61121,6,California,22,1,1,0,0,0
2018,61122,6,California,20,-1,0,0,0,0
2018,61125,6,California,21,0,1,0,0,0
2018,61128,6,California,19,-2,0,0,1,0
2018,61132,6,California,22,1,1,0,1,0
2018,61133,6,California,21,0,1,0,1,1
2018,61133,6,California,20,-1,0,0,0,1
2018,61134,6,California,22,1,1,1,1,1
2018,61139,6,California,20,-1,0,0,0,0
2018,61141,6,California,23,2,1,1,1,1
2018,61148,6,California,22,1,1,0,1,0
2018,61150,6,California,18,-3,0,1,0,1
2018,61151,6,California,20,-1,0,0,1,0
2018,61155,6,California,24,3,1,0,1,0
2018,61155,6,California,23,2,1,1,0,0
2018,61156,6,California,20,-1,0,0,1,0
2018,61165,6,California,23,2,1,1,0,1
2018,61176,6,California,24,3,1,0,1,0
2018,61177,6,California,18,-3,0,1,1,0
2018,61180,6,California,21,0,1,1,1,0
2018,61181,6,California,21,0,1,0,1,1
2018,61182,6,California,22,1,1,1,1,1
2018,61188,6,California,22,1,1,1,1,1
2018,61190,6,California,23,2,1,1,1,0
2018,61201,6,California,21,0,1,0,1,0
2018,61201,6,California,19,-2,0,0,1,0
2018,61203,6,California,22,1,1,1,0,0
2018,61205,6,California,24,3,1,0,1,0
2018,61208,6,California,22,1,1,0,0,0
2018,61223,6,California,22,1,1,1,0,0
2018,61228,6,California,18,-3,0,0,1,1
2018,61231,6,California,21,0,1,0,0,0
2018,61232,6,California,22,1,1,0,0,0
2018,61235,6,California,18,-3,0,1,0,1
2018,61236,6,California,22,1,1,1,1,0
2018,61254,6,California,19,-2,0,1,0,1
2018,61255,6,California,22,1,1,0,1,0
2018,61257,6,California,22,1,1,1,1,1
2018,61257,6,California,20,-1,0,1,1,0
2018,61272,6,California,23,2,1,0,1,0
2018,61275,6,California,20,-1,0,0,1,0
2018,61276,6,California,21,0,1,0,1,1
2018,61302,6,California,21,0,1,0,0,0
2018,61305,6,California,24,3,1,0,1,0
2018,61311,6,California,23,2,1,1,1,1
2018,61311,6,California,18,-3,0,0,1,0
2018,61313,6,California,24,3,1,0,1,0
2018,61323,6,California,24,3,1,1,1,1
2018,61325,6,California,23,2,1,0,1,0
2018,61326,6,California,19,-2,0,0,0,1
2018,61343,6,California,19,-2,0,1,1,0
2018,61350,6,California,24,3,1,0,0,1
2018,61350,6,California,19,-2,0,0,1,0
2018,61352,6,California,22,1,1,0,1,0
2018,61353,6,California,23,2,1,1,1,1
2018,61355,6,California,20,-1,0,0,1,0
2018,61355,6,California,22,1,1,0,1,0
2018,61358,6,California,19,-2,0,0,1,0
2018,61363,6,California,20,-1,0,0,1,0
2018,61368,6,California,22,1,1,1,1,1
2018,61373,6,California,18,-3,0,0,0,0
2018,61374,6,California,24,3,1,0,0,0
2018,61382,6,California,19,-2,0,1,0,0
2018,61386,6,California,19,-2,0,0,0,0
2018,61393,6,California,21,0,1,1,0,1
2018,61394,6,California,21,0,1,1,0,0
2018,61397,6,California,20,-1,0,0,1,0
2018,61398,6,California,20,-1,0,0,1,0
2018,61400,6,California,24,3,1,1,1,1
2018,61404,6,California,21,0,1,0,1,0
2018,61410,6,California,19,-2,0,0,1,0
2018,61418,6,California,22,1,1,0,1,1
2018,61422,6,California,20,-1,0,0,1,1
2018,61422,6,California,21,0,1,0,1,0
2018,61424,6,California,20,-1,0,1,1,0
2018,61433,6,California,24,3,1,0,1,0
2018,61443,6,California,23,2,1,1,1,0
2018,61444,6,California,24,3,1,0,1,1
2018,61446,6,California,18,-3,0,0,0,0
2018,61449,6,California,24,3,1,0,0,0
2018,61461,6,California,24,3,1,1,1,1
2018,61461,6,California,21,0,1,0,1,1
2018,61475,6,California,24,3,1,0,1,1
2018,61475,6,California,23,2,1,0,0,0
2018,61481,6,California,20,-1,0,1,1,0
2018,61489,6,California,22,1,1,1,1,1
2018,61489,6,California,22,1,1,0,1,0
2018,61490,6,California,21,0,1,0,1,0
2018,61496,6,California,23,2,1,1,0,1
2018,61512,6,California,20,-1,0,0,0,0
2018,61521,6,California,23,2,1,0,1,0
2018,61524,6,California,23,2,1,0,0,0
2018,61527,6,California,24,3,1,0,0,0
2018,61528,6,California,23,2,1,0,0,0
2018,61533,6,California,20,-1,0,0,1,1
2018,61534,6,California,19,-2,0,0,1,0
2018,61537,6,California,22,1,1,1,1,1
2018,61539,6,California,22,1,1,0,1,0
2018,61539,6,California,20,-1,0,0,1,0
2018,61548,6,California,23,2,1,1,1,0
2018,61550,6,California,23,2,1,0,0,0
2018,61550,6,California,24,3,1,1,1,1
2018,61551,6,California,19,-2,0,0,1,0
2018,61552,6,California,19,-2,0,0,0,1
2018,61552,6,California,22,1,1,0,0,0
2018,61554,6,California,23,2,1,1,1,1
2018,61559,6,California,24,3,1,1,1,1
2018,61560,6,California,22,1,1,0,1,1
2018,61562,6,California,18,-3,0,0,1,0
2018,61571,6,California,18,-3,0,0,1,0
2018,61574,6,California,22,1,1,0,1,0
2018,61588,6,California,22,1,1,1,1,1
2018,61589,6,California,21,0,1,0,1,0
2018,61592,6,California,18,-3,0,0,0,0
2018,61595,6,California,20,-1,0,1,1,1
2018,61596,6,California,21,0,1,1,0,0
2018,61596,6,California,20,-1,0,0,1,0
2018,61603,6,California,23,2,1,0,1,0
2018,61603,6,California,21,0,1,0,1,0
2018,61614,6,California,20,-1,0,0,0,0
2018,61614,6,California,20,-1,0,1,1,1
2018,61621,6,California,22,1,1,0,0,0
2018,61622,6,California,21,0,1,1,0,0
2018,61629,6,California,19,-2,0,0,0,0
2018,61630,6,California,22,1,1,1,1,1
2018,61631,6,California,23,2,1,0,0,0
2018,61632,6,California,19,-2,0,0,1,0
2018,61633,6,California,23,2,1,1,1,1
2018,61638,6,California,22,1,1,0,0,0
2018,61647,6,California,20,-1,0,0,1,0
2018,61648,6,California,22,1,1,0,0,0
2018,61655,6,California,22,1,1,1,1,0
2018,61668,6,California,23,2,1,0,1,0
2018,61670,6,California,18,-3,0,0,1,0
2018,61674,6,California,24,3,1,1,1,0
2018,61677,6,California,23,2,1,0,1,0
2018,61681,6,California,20,-1,0,0,0,0
2018,61694,6,California,19,-2,0,1,1,1
2018,61697,6,California,20,-1,0,0,1,0
2018,61705,6,California,23,2,1,0,0,0
2018,61724,6,California,22,1,1,1,1,1
2018,61729,6,California,18,-3,0,0,1,1
2018,61732,6,California,24,3,1,1,1,1
2018,61741,6,California,21,0,1,0,1,0
2018,61747,6,California,21,0,1,1,1,0
2018,61757,6,California,24,3,1,0,0,0
2018,61757,6,California,24,3,1,0,1,0
2018,61760,6,California,23,2,1,1,1,0
2018,61762,6,California,18,-3,0,1,1,0
2018,61779,6,California,19,-2,0,0,1,0
2018,61784,6,California,19,-2,0,1,0,0
2018,61784,6,California,23,2,1,0,1,0
2018,61788,6,California,23,2,1,0,0,0
2018,61790,6,California,22,1,1,0,1,0
2018,61800,6,California,18,-3,0,0,1,0
2018,61805,6,California,18,-3,0,0,1,0
2018,61806,6,California,23,2,1,0,1,0
2018,61815,6,California,24,3,1,1,1,0
2018,61817,6,California,19,-2,0,0,1,0
2018,61819,6,California,23,2,1,0,1,1
2018,61820,6,California,24,3,1,0,1,0
2018,61824,6,California,20,-1,0,0,0,0
2018,61824,6,California,21,0,1,0,1,0
2018,61825,6,California,18,-3,0,0,1,1
2018,61845,6,California,18,-3,0,1,0,0
2018,61847,6,California,20,-1,0,0,0,0
2018,61850,6,California,23,2,1,0,1,0
2018,61851,6,California,21,0,1,0,1,0
2018,61858,6,California,20,-1,0,0,0,0
2018,61859,6,California,22,1,1,0,0,0
2018,61864,6,California,18,-3,0,0,1,1
2018,61868,6,California,22,1,1,0,1,0
2018,61870,6,California,22,1,1,0,1,0
2018,61873,6,California,22,1,1,0,1,0
2018,61880,6,California,24,3,1,1,1,1
2018,61891,6,California,22,1,1,0,0,0
2018,61891,6,California,21,0,1,0,1,1
2018,61892,6,California,21,0,1,0,1,1
2018,61901,6,California,24,3,1,0,1,0
2018,61902,6,California,21,0,1,0,1,0
2018,61913,6,California,20,-1,0,0,0,0
2018,61913,6,California,18,-3,0,0,1,1
2018,61920,6,California,18,-3,0,0,1,0
2018,61933,6,California,19,-2,0,0,1,0
2018,61934,6,California,22,1,1,0,1,0
2018,61941,6,California,18,-3,0,0,1,0
2018,61943,6,California,21,0,1,0,1,1
2018,61946,6,California,22,1,1,0,1,1
2018,61949,6,California,24,3,1,0,1,1
2018,61951,6,California,22,1,1,0,0,0
2018,61956,6,California,19,-2,0,0,1,1
2018,61962,6,California,24,3,1,0,1,1
2018,61963,6,California,21,0,1,1,1,1
2018,61968,6,California,24,3,1,0,0,0
2018,61973,6,California,22,1,1,0,0,0
2018,61981,6,California,24,3,1,1,1,0
2018,61984,6,California,23,2,1,0,1,0
2018,61986,6,California,21,0,1,0,1,0
2018,61989,6,California,18,-3,0,0,1,1
2018,62007,6,California,23,2,1,0,1,0
2018,62021,6,California,23,2,1,1,1,0
2018,62021,6,California,21,0,1,1,1,1
2018,62025,6,California,21,0,1,0,0,0
2018,62026,6,California,20,-1,0,1,1,0
2018,62029,6,California,19,-2,0,0,1,1
2018,62038,6,California,22,1,1,0,0,0
2018,62038,6,California,21,0,1,0,0,0
2018,62040,6,California,21,0,1,0,1,0
2018,62041,6,California,22,1,1,1,0,1
2018,62049,6,California,21,0,1,0,0,0
2018,62053,6,California,21,0,1,0,0,0
2018,62059,6,California,20,-1,0,0,0,0
2018,62071,6,California,22,1,1,1,1,1
2018,62073,6,California,18,-3,0,1,1,1
2018,62075,6,California,24,3,1,1,1,1
2018,62098,6,California,21,0,1,0,0,0
2018,62102,6,California,20,-1,0,0,0,0
2018,62106,6,California,20,-1,0,0,1,0
2018,62113,6,California,18,-3,0,0,1,1
2018,62115,6,California,18,-3,0,0,1,0
2018,62126,6,California,22,1,1,0,1,0
2018,62128,6,California,18,-3,0,0,0,0
2018,62130,6,California,18,-3,0,1,0,0
2018,62143,6,California,22,1,1,0,1,0
2018,62147,6,California,19,-2,0,0,1,1
2018,62151,6,California,21,0,1,1,0,1
2018,62155,6,California,20,-1,0,0,0,0
2018,62159,6,California,23,2,1,0,0,0
2018,62161,6,California,19,-2,0,1,0,1
2018,62161,6,California,21,0,1,0,1,0
2018,62162,6,California,23,2,1,1,1,0
2018,62169,6,California,22,1,1,0,0,0
2018,62169,6,California,23,2,1,0,1,0
2018,62170,6,California,18,-3,0,0,1,1
2018,62172,6,California,22,1,1,1,1,1
2018,62175,6,California,23,2,1,0,1,0
2018,62178,6,California,24,3,1,1,0,0
2018,62183,6,California,19,-2,0,0,1,0
2018,62191,6,California,23,2,1,0,0,0
2018,62200,6,California,19,-2,0,0,1,1
2018,62205,6,California,24,3,1,0,1,1
2018,62211,6,California,23,2,1,1,1,1
2018,62220,6,California,24,3,1,1,1,1
2018,62227,6,California,23,2,1,0,0,0
2018,62228,6,California,23,2,1,0,1,0
2018,62231,6,California,22,1,1,1,0,1
2018,62235,6,California,20,-1,0,0,1,0
2018,62241,6,California,18,-3,0,0,0,0
2018,62242,6,California,19,-2,0,0,1,0
2018,62242,6,California,18,-3,0,0,1,0
2018,62245,6,California,20,-1,0,0,1,1
2018,62262,6,California,23,2,1,0,0,0
2018,62284,6,California,23,2,1,0,1,0
2018,62285,6,California,21,0,1,0,1,0
2018,62287,6,California,23,2,1,0,1,0
2018,62289,6,California,19,-2,0,0,1,1
2018,62289,6,California,21,0,1,0,1,0
2018,62290,6,California,22,1,1,0,1,1
2018,62291,6,California,23,2,1,0,1,0
2018,62292,6,California,18,-3,0,0,1,0
2018,62296,6,California,23,2,1,1,1,1
2018,62302,6,California,23,2,1,0,1,0
2018,62310,6,California,23,2,1,0,1,0
2018,62312,6,California,19,-2,0,0,0,0
2018,62313,6,California,22,1,1,1,1,1
2018,62314,6,California,18,-3,0,0,1,0
2018,62316,6,California,21,0,1,0,0,0
2018,62317,6,California,22,1,1,0,1,0
2018,62318,6,California,20,-1,0,1,0,1
2018,62323,6,California,19,-2,0,0,0,0
2018,62324,6,California,21,0,1,1,1,1
2018,62327,6,California,23,2,1,0,1,0
2018,62328,6,California,18,-3,0,0,1,0
2018,62329,6,California,22,1,1,1,1,0
2018,62336,6,California,20,-1,0,1,1,0
2018,62340,6,California,21,0,1,0,1,0
2018,62347,6,California,19,-2,0,0,1,1
2018,62347,6,California,22,1,1,1,0,0
2018,62358,6,California,22,1,1,1,1,0
2018,62362,6,California,22,1,1,1,1,0
2018,62369,6,California,23,2,1,1,1,0
2018,62370,6,California,22,1,1,1,1,1
2018,62378,6,California,24,3,1,1,0,0
2018,62390,6,California,22,1,1,1,1,1
2018,62397,6,California,22,1,1,0,1,1
2018,62397,6,California,20,-1,0,0,1,0
2018,62403,6,California,21,0,1,1,1,0
2018,62405,6,California,22,1,1,0,1,1
2018,62406,6,California,23,2,1,1,1,1
2018,62411,6,California,20,-1,0,0,1,1
2018,62412,6,California,22,1,1,0,1,0
2018,62414,6,California,22,1,1,1,1,1
2018,62419,6,California,24,3,1,0,1,0
2018,62423,6,California,24,3,1,0,1,0
2018,62432,6,California,24,3,1,1,1,0
2018,62439,6,California,23,2,1,1,1,0
2018,62449,6,California,18,-3,0,0,1,1
2018,62462,6,California,23,2,1,1,1,1
2018,62464,6,California,22,1,1,0,0,0
2018,62468,6,California,22,1,1,0,1,0
2018,62471,6,California,20,-1,0,0,1,0
2018,62479,6,California,21,0,1,0,1,0
2018,62480,6,California,23,2,1,1,1,0
2018,62485,6,California,24,3,1,0,1,0
2018,62492,6,California,22,1,1,1,1,1
2018,62506,6,California,22,1,1,1,1,1
2018,62510,6,California,24,3,1,1,1,1
2018,62523,6,California,18,-3,0,0,1,1
2018,62526,6,California,24,3,1,1,1,1
2018,62528,6,California,19,-2,0,0,1,0
2018,62531,6,California,24,3,1,0,1,0
2018,62541,6,California,22,1,1,1,1,0
2018,62544,6,California,23,2,1,0,0,1
2018,62544,6,California,23,2,1,0,1,0
2018,62548,6,California,22,1,1,0,0,0
2018,62550,6,California,19,-2,0,0,1,1
2018,62553,6,California,19,-2,0,0,1,1
2018,62574,6,California,24,3,1,1,1,1
2018,62574,6,California,21,0,1,0,1,0
2018,62580,6,California,21,0,1,0,1,0
2018,62580,6,California,21,0,1,0,1,1
2018,62581,6,California,24,3,1,0,1,0
2018,62582,6,California,24,3,1,1,1,0
2018,62586,6,California,22,1,1,1,1,1
2018,62596,6,California,20,-1,0,1,1,0
2018,62599,6,California,18,-3,0,0,0,0
2018,62603,6,California,21,0,1,0,1,0
2018,62603,6,California,23,2,1,0,0,0
2018,62609,6,California,23,2,1,1,0,0
2018,62617,6,California,20,-1,0,1,0,1
2018,62617,6,California,19,-2,0,0,1,0
2018,62617,6,California,21,0,1,0,1,0
2018,62624,6,California,24,3,1,1,0,0
2018,62627,6,California,20,-1,0,0,1,1
2018,62629,6,California,21,0,1,1,1,1
2018,62640,6,California,22,1,1,0,1,0
2018,62641,6,California,23,2,1,0,1,0
2018,62646,6,California,21,0,1,0,0,0
2018,62650,6,California,21,0,1,0,0,0
2018,62661,6,California,20,-1,0,0,1,0
2018,62663,6,California,21,0,1,0,1,1
2018,62663,6,California,24,3,1,1,1,0
2018,62672,6,California,22,1,1,1,1,1
2018,62677,6,California,19,-2,0,0,1,1
2018,62686,6,California,21,0,1,0,0,0
2018,62688,6,California,24,3,1,1,0,1
2018,62691,6,California,22,1,1,0,0,1
2018,62699,6,California,24,3,1,0,0,0
2018,62708,6,California,22,1,1,1,0,0
2018,62709,6,California,23,2,1,1,1,1
2018,62709,6,California,20,-1,0,0,1,1
2018,62717,6,California,23,2,1,0,1,1
2018,62728,6,California,21,0,1,1,1,0
2018,62733,6,California,22,1,1,0,1,0
2018,62734,6,California,21,0,1,0,1,1
2018,62743,6,California,24,3,1,1,0,1
2018,62744,6,California,21,0,1,0,0,0
2018,62746,6,California,18,-3,0,0,1,0
2018,62749,6,California,23,2,1,1,0,1
2018,62749,6,California,24,3,1,0,1,0
2018,62752,6,California,22,1,1,0,1,0
2018,62754,6,California,24,3,1,0,1,0
2018,62756,6,California,18,-3,0,0,1,0
2018,62759,6,California,21,0,1,0,1,1
2018,62765,6,California,21,0,1,0,1,0
2018,62768,6,California,18,-3,0,0,0,0
2018,62768,6,California,19,-2,0,1,1,1
2018,62768,6,California,19,-2,0,1,1,0
2018,62768,6,California,19,-2,0,0,0,0
2018,62769,6,California,21,0,1,1,1,1
2018,62771,6,California,23,2,1,0,0,0
2018,62783,6,California,23,2,1,0,1,0
2018,62788,6,California,23,2,1,1,1,0
2018,62788,6,California,19,-2,0,0,1,0
2018,62796,6,California,20,-1,0,0,0,0
2018,62800,6,California,21,0,1,0,1,1
2018,62803,6,California,22,1,1,0,1,0
2018,62803,6,California,22,1,1,0,0,0
2018,62807,6,California,20,-1,0,0,1,0
2018,62809,6,California,19,-2,0,0,0,0
2018,62816,6,California,19,-2,0,1,0,0
2018,62822,6,California,21,0,1,1,1,0
2018,62825,6,California,23,2,1,1,0,0
2018,62828,6,California,21,0,1,0,1,0
2018,62829,6,California,24,3,1,0,1,1
2018,62830,6,California,24,3,1,1,1,1
2018,62830,6,California,19,-2,0,0,1,0
2018,62830,6,California,23,2,1,0,0,0
2018,62844,6,California,20,-1,0,0,1,0
2018,62845,6,California,22,1,1,1,1,1
2018,62845,6,California,23,2,1,0,0,0
2018,62850,6,California,23,2,1,1,1,1
2018,62850,6,California,18,-3,0,0,1,0
2018,62856,6,California,21,0,1,0,1,0
2018,62864,6,California,22,1,1,1,0,1
2018,62871,6,California,24,3,1,1,1,1
2018,62877,6,California,21,0,1,0,1,1
2018,62880,6,California,20,-1,0,0,0,0
2018,62887,6,California,18,-3,0,1,1,0
2018,62890,6,California,20,-1,0,0,1,0
2018,62892,6,California,19,-2,0,0,0,0
2018,62893,6,California,19,-2,0,0,1,0
2018,62896,6,California,24,3,1,1,1,0
2018,62898,6,California,19,-2,0,0,1,0
2018,62905,6,California,20,-1,0,0,1,0
2018,62907,6,California,24,3,1,1,1,0
2018,62908,6,California,23,2,1,0,1,0
2018,62913,6,California,24,3,1,0,1,1
2018,62921,6,California,21,0,1,1,1,1
2018,62922,6,California,18,-3,0,0,1,0
2018,62924,6,California,18,-3,0,0,0,0
2018,62927,6,California,24,3,1,1,1,1
2018,62931,6,California,22,1,1,0,0,0
2018,62941,6,California,19,-2,0,0,0,0
2018,62946,6,California,18,-3,0,0,1,0
2018,62948,6,California,24,3,1,0,1,1
2018,62950,6,California,23,2,1,0,0,0
2018,62955,6,California,23,2,1,0,1,0
2018,62957,6,California,18,-3,0,0,1,0
2018,62963,6,California,21,0,1,0,1,0
2018,62968,6,California,22,1,1,0,1,0
2018,62969,6,California,22,1,1,0,1,0
2018,62971,6,California,21,0,1,0,1,0
2018,62973,6,California,23,2,1,1,0,0
2018,62974,6,California,18,-3,0,0,1,0
2018,62975,6,California,24,3,1,0,0,0
2018,62980,6,California,20,-1,0,1,1,1
2018,62983,6,California,24,3,1,1,1,1
2018,62985,6,California,19,-2,0,0,1,0
2018,62986,6,California,20,-1,0,1,1,1
2018,62987,6,California,20,-1,0,0,0,0
2018,62990,6,California,18,-3,0,0,1,1
2018,63001,6,California,20,-1,0,0,1,0
2018,63004,6,California,18,-3,0,0,0,1
2018,63009,6,California,19,-2,0,0,1,0
2018,63010,6,California,20,-1,0,0,0,0
2018,63020,6,California,23,2,1,1,1,1
2018,63026,6,California,23,2,1,0,1,0
2018,63030,6,California,20,-1,0,0,1,1
2018,63036,6,California,24,3,1,0,1,1
2018,63036,6,California,23,2,1,0,1,0
2018,63040,6,California,19,-2,0,0,0,0
2018,63044,6,California,22,1,1,0,1,0
2018,63045,6,California,19,-2,0,0,0,0
2018,63050,6,California,20,-1,0,0,1,1
2018,63058,6,California,20,-1,0,0,1,0
2018,63060,6,California,21,0,1,0,0,0
2018,63062,6,California,23,2,1,0,1,0
2018,63062,6,California,21,0,1,0,1,1
2018,63066,6,California,23,2,1,0,1,0
2018,63069,6,California,21,0,1,0,1,0
2018,63070,6,California,22,1,1,1,1,1
2018,63074,6,California,22,1,1,0,1,0
2018,63075,6,California,20,-1,0,0,0,0
2018,63086,6,California,19,-2,0,0,1,0
2018,63090,6,California,18,-3,0,0,1,1
2018,63092,6,California,23,2,1,1,1,0
2018,63104,6,California,22,1,1,0,0,0
2018,63109,6,California,23,2,1,0,1,0
2018,63110,6,California,22,1,1,0,1,0
2018,63112,6,California,22,1,1,1,1,0
2018,63115,6,California,21,0,1,0,1,0
2018,63120,6,California,21,0,1,0,1,0
2018,63124,6,California,19,-2,0,0,0,0
2018,63133,6,California,24,3,1,0,0,0
2018,63134,6,California,18,-3,0,0,1,0
2018,63140,6,California,21,0,1,1,1,1
2018,63143,6,California,23,2,1,1,1,1
2018,63152,6,California,19,-2,0,0,1,1
2018,63155,6,California,21,0,1,0,1,1
2018,63157,6,California,19,-2,0,0,1,0
2018,63158,6,California,24,3,1,0,1,0
2018,63159,6,California,21,0,1,0,1,1
2018,63159,6,California,21,0,1,0,1,0
2018,63161,6,California,18,-3,0,0,0,1
2018,63170,6,California,20,-1,0,0,1,0
2018,63179,6,California,23,2,1,0,0,0
2018,63179,6,California,19,-2,0,0,1,0
2018,63183,6,California,18,-3,0,0,1,0
2018,63185,6,California,22,1,1,0,1,0
2018,63185,6,California,20,-1,0,0,1,0
2018,63193,6,California,24,3,1,1,1,0
2018,63202,6,California,20,-1,0,0,1,0
2018,63205,6,California,21,0,1,0,1,1
2018,63206,6,California,21,0,1,0,0,1
2018,63209,6,California,19,-2,0,1,1,1
2018,63211,6,California,22,1,1,1,1,0
2018,63211,6,California,20,-1,0,1,0,0
2018,63213,6,California,18,-3,0,0,1,0
2018,63224,6,California,18,-3,0,0,1,0
2018,63226,6,California,24,3,1,1,0,1
2018,63226,6,California,21,0,1,0,0,0
2018,63234,6,California,19,-2,0,0,0,0
2018,63235,6,California,22,1,1,1,1,1
2018,63236,6,California,22,1,1,1,1,1
2018,63236,6,California,22,1,1,0,0,0
2018,63238,6,California,20,-1,0,0,1,1
2018,63252,6,California,22,1,1,1,0,1
2018,63253,6,California,21,0,1,0,1,1
2018,63255,6,California,21,0,1,1,0,1
2018,63259,6,California,19,-2,0,1,1,1
2018,63263,6,California,21,0,1,0,1,0
2018,63264,6,California,23,2,1,0,0,0
2018,63270,6,California,24,3,1,0,1,1
2018,63270,6,California,22,1,1,0,0,0
2018,63277,6,California,21,0,1,0,1,0
2018,63277,6,California,24,3,1,0,0,1
2018,63283,6,California,19,-2,0,0,0,0
2018,63289,6,California,23,2,1,0,1,0
2018,63295,6,California,22,1,1,1,1,1
2018,63297,6,California,22,1,1,1,1,0
2018,63308,6,California,19,-2,0,0,0,1
2018,63308,6,California,24,3,1,0,1,0
2018,63319,6,California,23,2,1,0,1,0
2018,63331,6,California,22,1,1,0,0,0
2018,63335,6,California,20,-1,0,0,1,0
2018,63339,6,California,21,0,1,0,0,0
2018,63339,6,California,21,0,1,0,1,1
2018,63347,6,California,23,2,1,0,1,0
2018,63363,6,California,18,-3,0,0,1,0
2018,63365,6,California,21,0,1,0,1,0
2018,63365,6,California,22,1,1,0,1,1
2018,63372,6,California,21,0,1,1,1,0
2018,63372,6,California,19,-2,0,0,0,0
2018,63376,6,California,19,-2,0,0,1,0
2018,63377,6,California,24,3,1,1,1,0
2018,63381,6,California,23,2,1,1,1,1
2018,63392,6,California,21,0,1,1,1,1
2018,63400,6,California,18,-3,0,0,1,0
2018,63404,6,California,22,1,1,0,1,0
2018,63407,6,California,22,1,1,0,0,0
2018,63407,6,California,21,0,1,0,0,0
2018,63410,6,California,24,3,1,0,1,0
2018,63417,6,California,21,0,1,1,1,1
2018,63418,6,California,22,1,1,0,1,0
2018,63418,6,California,22,1,1,0,0,0
2018,63421,6,California,23,2,1,0,1,1
2018,63423,6,California,24,3,1,1,1,1
2018,63434,6,California,18,-3,0,0,1,0
2018,63438,6,California,19,-2,0,0,1,1
2018,63442,6,California,18,-3,0,0,1,0
2018,63444,6,California,20,-1,0,0,1,0
2018,63447,6,California,21,0,1,0,1,0
2018,63449,6,California,23,2,1,0,0,0
2018,63453,6,California,21,0,1,0,1,0
2018,63455,6,California,19,-2,0,0,0,0
2018,63464,6,California,20,-1,0,0,1,0
2018,63470,6,California,19,-2,0,1,1,1
2018,63473,6,California,22,1,1,0,1,0
2018,63475,6,California,21,0,1,0,1,1
2018,63483,6,California,18,-3,0,0,1,0
2018,63488,6,California,24,3,1,1,1,0
2018,63508,6,California,19,-2,0,0,1,0
2018,63512,6,California,21,0,1,0,1,0
2018,63520,6,California,21,0,1,1,1,0
2018,63526,6,California,21,0,1,0,1,0
2018,63526,6,California,21,0,1,1,0,0
2018,63531,6,California,24,3,1,1,0,0
2018,80004,8,Colorado,20,-1,0,0,0,0
2018,80006,8,Colorado,23,2,1,0,1,1
2018,80006,8,Colorado,18,-3,0,0,0,0
2018,80011,8,Colorado,19,-2,0,0,1,0
2018,80011,8,Colorado,19,-2,0,0,0,0
2018,80017,8,Colorado,19,-2,0,0,0,0
2018,80017,8,Colorado,19,-2,0,0,1,1
2018,80019,8,Colorado,21,0,1,0,0,1
2018,80025,8,Colorado,20,-1,0,0,1,0
2018,80025,8,Colorado,19,-2,0,0,1,0
2018,80025,8,Colorado,23,2,1,0,1,0
2018,80029,8,Colorado,24,3,1,1,0,0
2018,80029,8,Colorado,20,-1,0,0,0,0
2018,80029,8,Colorado,24,3,1,0,1,0
2018,80029,8,Colorado,18,-3,0,0,0,0
2018,80030,8,Colorado,21,0,1,1,1,1
