"z","logistic","probit","linear"
2.96240601503759,0.950846566797136,0.998473775091607,0.993734335839599
2.99248120300752,0.952233294506155,0.998616401463574,0.99874686716792
3.02255639097744,0.953582809381056,0.998746753110581,1
3.05263157894737,0.954896003415079,0.998865778719961,1
3.08270676691729,0.956173753203729,0.998974364137893,1
3.11278195488722,0.95741691985729,0.999073335558428,1
3.14285714285714,0.958626348939925,0.999163462638924,1
3.17293233082707,0.959802870433756,0.999245461534945,1
3.20300751879699,0.960947298726353,0.999319997848683,1
3.23308270676692,0.962060432620134,0.999387689485947,1
3.26315789473684,0.96314305536224,0.999449109417688,1
3.29323308270677,0.964195934693481,0.999504788342886,1
3.32330827067669,0.965219822915039,0.99955521725042,1
3.35338345864662,0.966215456971628,0.999600849878296,1
3.38345864661654,0.967183558549909,0.999642105069278,1
3.41353383458646,0.968124834190986,0.999679369022606,1
3.44360902255639,0.96903997541586,0.999712997442031,1
3.47368421052632,0.969929658862788,0.999743317580933,1
3.50375939849624,0.970794546435532,0.999770630185719,1
3.53383458646617,0.971635285461534,0.999795211339137,1
3.56390977443609,0.972452508859102,0.999817314205458,1
3.59398496240602,0.973246835312749,0.999837170679835,1
3.62406015037594,0.974018869455847,0.999854992944353,1
3.65413533834586,0.974769202059836,0.999870974933578,1
3.68421052631579,0.975498410229247,0.999885293712535,1
3.71428571428571,0.976207057601835,0.999898110770219,1
3.74436090225564,0.976895694553195,0.999909573231876,1
3.77443609022556,0.977564858405211,0.999919814993319,1
3.80451127819549,0.978215073637794,0.999928957780666,1
3.83458646616541,0.97884685210334,0.999937112138851,1
3.86466165413534,0.97946069324341,0.999944378352323,1
3.89473684210526,0.980057084307162,0.999950847301276,1
3.92481203007519,0.980636500571073,0.99995660125677,1
3.95488721804511,0.981199405559549,0.999961714618015,1
3.98496240601504,0.981746251266023,0.999966254595044,1
4.01503759398496,0.982277478374204,0.999970281839928,1
4.04511278195489,0.982793516479105,0.999973851029572,1
4.07518796992481,0.983294784307578,0.999977011403081,1
4.10526315789474,0.983781689938043,0.999979807256538,1
4.13533834586466,0.984254631019159,0.99998227839795,1
4.16541353383459,0.984713994987185,0.999984460565011,1
4.19548872180451,0.985160159281817,0.999986385808203,1
4.22556390977444,0.985593491560282,0.999988082841639,1
4.25563909774436,0.986014349909518,0.999989577363958,1
4.28571428571428,0.986423083056256,0.999990892351425,1
4.31578947368421,0.986820030574851,0.999992048325317,1
4.34586466165413,0.987205523092736,0.99999306359552,1
4.37593984962406,0.987579882493348,0.999993954482183,1
4.40601503759398,0.987943422116444,0.99999473551715,1
4.43609022556391,0.988296446955675,0.999995419626774,1
4.46616541353383,0.988639253853363,0.999996018297644,1
4.49624060150376,0.988972131692372,0.999996541726614,1
4.52631578947368,0.989295361585028,0.999996998956477,1
4.55639097744361,0.989609217059025,0.999997397998489,1
4.58646616541353,0.989913964240262,0.999997745942896,1
4.61654135338346,0.990209862032583,0.999998049058504,1
4.64661654135338,0.990497162294369,0.999998312882287,1
4.67669172932331,0.990776110011984,0.999998542299917,1
4.70676691729323,0.991046943470033,0.999998741618062,1
4.73684210526316,0.991309894418431,0.999998914629211,1
4.76691729323308,0.991565188236277,0.999999064669726,1
