"age","female","employed","bachelor","personal_income","high_income","ln_age"
42,1,0,0,0,0,3.73766961828337
43,0,1,0,32500,0,3.76120011569356
50,0,1,0,40000,0,3.91202300542815
48,1,0,0,0,0,3.87120101090789
27,0,1,0,20000,0,3.29583686600433
59,0,0,1,53000,0,4.07753744390572
62,1,1,1,54000,0,4.12713438504509
31,0,1,1,342000,1,3.43398720448515
53,0,1,1,5900,0,3.97029191355212
31,1,1,0,190000,1,3.43398720448515
40,1,1,1,66000,0,3.68887945411394
50,1,1,0,109000,1,3.91202300542815
47,0,1,0,60800,0,3.85014760171006
25,1,1,0,36000,0,3.2188758248682
47,1,1,0,30600,0,3.85014760171006
46,0,1,0,64000,0,3.8286413964891
49,1,1,1,97000,1,3.89182029811063
37,0,1,0,80000,0,3.61091791264422
43,0,1,0,80000,0,3.76120011569356
47,1,1,0,90000,0,3.85014760171006
55,0,1,0,165000,1,4.00733318523247
42,1,1,0,8000,0,3.73766961828337
41,1,1,0,45000,0,3.71357206670431
41,0,1,0,65000,0,3.71357206670431
34,0,1,0,35000,0,3.52636052461616
34,0,1,1,40000,0,3.52636052461616
54,1,1,1,74000,0,3.98898404656427
39,1,1,0,85000,0,3.66356164612965
41,0,1,0,65000,0,3.71357206670431
51,0,1,0,127000,1,3.93182563272433
45,1,0,0,0,0,3.80666248977032
52,0,1,0,32000,0,3.95124371858143
63,1,0,0,128500,1,4.14313472639153
50,1,1,0,32000,0,3.91202300542815
29,1,1,0,30000,0,3.36729582998647
31,0,0,0,0,0,3.43398720448515
35,1,1,1,60000,0,3.55534806148941
35,0,1,1,150000,1,3.55534806148941
31,0,0,1,2500,0,3.43398720448515
29,0,1,1,120000,1,3.36729582998647
62,0,0,0,44000,0,4.12713438504509
30,0,1,1,70000,0,3.40119738166216
29,1,1,1,110000,1,3.36729582998647
53,1,1,1,1e+05,1,3.97029191355212
48,0,1,1,250000,1,3.87120101090789
63,1,0,0,55400,0,4.14313472639153
63,1,1,0,70000,0,4.14313472639153
30,0,1,1,60000,0,3.40119738166216
32,0,1,1,80000,0,3.46573590279973
59,1,0,0,480,0,4.07753744390572
47,0,1,1,65000,0,3.85014760171006
45,1,1,1,32000,0,3.80666248977032
38,0,1,0,64000,0,3.63758615972639
53,0,0,0,4200,0,3.97029191355212
57,1,1,1,23800,0,4.04305126783455
48,0,1,1,120000,1,3.87120101090789
45,1,0,1,9200,0,3.80666248977032
32,0,1,0,32000,0,3.46573590279973
32,1,1,1,65000,0,3.46573590279973
45,1,1,1,60000,0,3.80666248977032
52,0,0,0,100,0,3.95124371858143
47,1,0,0,12700,0,3.85014760171006
41,1,1,0,21000,0,3.71357206670431
46,0,1,0,20000,0,3.8286413964891
61,0,1,0,105000,1,4.11087386417331
59,1,1,0,10000,0,4.07753744390572
45,1,1,1,63300,0,3.80666248977032
56,0,1,0,60000,0,4.02535169073515
56,0,1,0,38000,0,4.02535169073515
25,1,1,0,9800,0,3.2188758248682
49,1,1,0,35000,0,3.89182029811063
47,0,1,0,23800,0,3.85014760171006
43,1,1,1,105000,1,3.76120011569356
42,0,1,0,105000,1,3.73766961828337
29,0,1,1,12100,0,3.36729582998647
27,1,1,1,40000,0,3.29583686600433
41,0,1,0,117000,1,3.71357206670431
39,1,1,0,130000,1,3.66356164612965
55,1,1,1,70000,0,4.00733318523247
58,0,1,0,70000,0,4.06044301054642
31,0,1,1,180000,1,3.43398720448515
64,0,0,1,0,0,4.15888308335967
62,1,0,1,0,0,4.12713438504509
62,0,0,0,14500,0,4.12713438504509
59,1,0,0,0,0,4.07753744390572
40,1,0,0,227600,1,3.68887945411394
33,0,1,1,72000,0,3.49650756146648
46,1,1,1,105000,1,3.8286413964891
48,0,1,0,106000,1,3.87120101090789
38,1,0,0,290,0,3.63758615972639
52,0,0,1,0,0,3.95124371858143
41,1,1,0,62000,0,3.71357206670431
46,0,1,0,20000,0,3.8286413964891
32,1,1,1,36000,0,3.46573590279973
35,0,1,1,684000,1,3.55534806148941
36,1,1,1,20000,0,3.58351893845611
46,1,1,0,72000,0,3.8286413964891
43,0,1,0,60000,0,3.76120011569356
47,0,1,0,56000,0,3.85014760171006
49,1,1,0,36200,0,3.89182029811063
29,1,0,0,0,0,3.36729582998647
29,0,1,0,50000,0,3.36729582998647
32,0,1,1,70000,0,3.46573590279973
32,1,1,1,1e+05,1,3.46573590279973
46,0,1,0,80000,0,3.8286413964891
45,1,1,1,81800,0,3.80666248977032
28,1,1,0,29500,0,3.3322045101752
29,0,1,1,120000,1,3.36729582998647
51,1,0,0,0,0,3.93182563272433
55,0,1,0,60000,0,4.00733318523247
25,1,1,0,20000,0,3.2188758248682
26,0,1,0,37000,0,3.25809653802148
45,1,1,0,13000,0,3.80666248977032
57,0,1,0,23000,0,4.04305126783455
61,0,1,0,34000,0,4.11087386417331
62,1,0,0,24000,0,4.12713438504509
58,0,1,0,62000,0,4.06044301054642
28,0,1,0,40000,0,3.3322045101752
47,1,1,1,305000,1,3.85014760171006
50,1,1,1,7600,0,3.91202300542815
52,0,1,0,130000,1,3.95124371858143
58,1,1,1,76200,0,4.06044301054642
55,0,0,0,69800,0,4.00733318523247
55,0,1,0,28000,0,4.00733318523247
41,0,1,1,295000,1,3.71357206670431
41,1,0,1,40000,0,3.71357206670431
36,0,1,0,90000,0,3.58351893845611
30,1,0,0,0,0,3.40119738166216
62,0,1,0,62000,0,4.12713438504509
57,1,1,0,28000,0,4.04305126783455
28,1,1,0,46000,0,3.3322045101752
53,0,1,0,25400,0,3.97029191355212
28,1,1,0,14700,0,3.3322045101752
50,0,1,0,52000,0,3.91202300542815
40,1,0,0,0,0,3.68887945411394
59,0,1,0,80000,0,4.07753744390572
56,1,1,0,1e+05,1,4.02535169073515
26,0,0,0,0,0,3.25809653802148
61,1,1,0,3000,0,4.11087386417331
43,0,0,0,0,0,3.76120011569356
51,0,1,0,58000,0,3.93182563272433
49,1,1,0,36400,0,3.89182029811063
64,0,1,0,63000,0,4.15888308335967
63,1,0,0,14400,0,4.14313472639153
46,1,1,0,30000,0,3.8286413964891
49,0,1,1,33000,0,3.89182029811063
53,0,1,0,4e+05,1,3.97029191355212
47,0,1,0,70000,0,3.85014760171006
43,1,0,1,0,0,3.76120011569356
55,0,1,1,117100,1,4.00733318523247
53,1,1,1,161000,1,3.97029191355212
27,0,0,0,89000,0,3.29583686600433
32,1,1,1,80600,0,3.46573590279973
27,0,0,0,24680,0,3.29583686600433
25,1,1,1,13000,0,3.2188758248682
27,1,1,1,30000,0,3.29583686600433
25,0,1,0,120000,1,3.2188758248682
25,1,1,0,60400,0,3.2188758248682
51,1,0,1,1000,0,3.93182563272433
37,1,1,0,10000,0,3.61091791264422
43,0,1,0,14000,0,3.76120011569356
62,1,0,0,0,0,4.12713438504509
54,0,1,0,180000,1,3.98898404656427
57,1,0,1,68000,0,4.04305126783455
25,0,1,0,21000,0,3.2188758248682
59,0,0,0,0,0,4.07753744390572
36,1,1,1,45000,0,3.58351893845611
44,1,1,0,25000,0,3.78418963391826
57,0,1,0,45000,0,4.04305126783455
53,1,1,1,120000,1,3.97029191355212
49,0,1,1,2e+05,1,3.89182029811063
59,1,1,0,1e+05,1,4.07753744390572
30,0,1,1,132000,1,3.40119738166216
55,0,1,1,137500,1,4.00733318523247
53,1,0,0,0,0,3.97029191355212
26,0,1,1,63000,0,3.25809653802148
45,0,1,1,250000,1,3.80666248977032
43,1,1,1,230000,1,3.76120011569356
26,1,1,1,27000,0,3.25809653802148
50,0,1,0,80000,0,3.91202300542815
50,1,1,0,44000,0,3.91202300542815
43,1,1,0,60000,0,3.76120011569356
45,0,1,0,1e+05,1,3.80666248977032
44,1,1,0,38700,0,3.78418963391826
43,0,0,0,0,0,3.76120011569356
34,0,1,1,50000,0,3.52636052461616
30,1,1,1,70000,0,3.40119738166216
32,1,0,0,0,0,3.46573590279973
32,0,1,1,60000,0,3.46573590279973
32,1,1,0,37000,0,3.46573590279973
48,0,1,1,104000,1,3.87120101090789
38,1,1,1,210000,1,3.63758615972639
31,1,1,0,20000,0,3.43398720448515
35,1,1,0,45000,0,3.55534806148941
39,0,1,1,32000,0,3.66356164612965
26,0,1,0,38000,0,3.25809653802148
62,1,0,0,0,0,4.12713438504509
64,0,0,0,9600,0,4.15888308335967
30,0,1,1,49000,0,3.40119738166216
48,0,1,0,60000,0,3.87120101090789
49,1,1,0,30000,0,3.89182029811063
60,0,0,1,1800,0,4.0943445622221
57,0,1,1,179800,1,4.04305126783455
41,1,1,1,179000,1,3.71357206670431
40,0,1,0,65000,0,3.68887945411394
32,1,1,1,150000,1,3.46573590279973
43,0,1,0,98000,1,3.76120011569356
37,1,1,0,30000,0,3.61091791264422
54,1,1,1,86000,0,3.98898404656427
29,0,0,0,2000,0,3.36729582998647
27,0,1,1,10000,0,3.29583686600433
26,1,1,1,25000,0,3.25809653802148
31,1,0,0,1340,0,3.43398720448515
54,1,0,0,0,0,3.98898404656427
32,1,0,0,2900,0,3.46573590279973
27,0,1,0,2000,0,3.29583686600433
26,1,1,0,21400,0,3.25809653802148
52,0,1,1,80000,0,3.95124371858143
64,0,1,0,37400,0,4.15888308335967
61,1,0,0,0,0,4.11087386417331
28,1,1,1,72000,0,3.3322045101752
26,1,1,1,55000,0,3.25809653802148
26,1,1,1,95000,1,3.25809653802148
29,0,1,1,120000,1,3.36729582998647
35,1,1,0,35500,0,3.55534806148941
42,1,1,0,52000,0,3.73766961828337
30,0,1,0,51000,0,3.40119738166216
30,1,1,1,52000,0,3.40119738166216
41,1,1,0,87000,0,3.71357206670431
42,0,1,0,75000,0,3.73766961828337
28,0,1,0,1e+05,1,3.3322045101752
59,1,1,0,30000,0,4.07753744390572
59,0,1,0,30000,0,4.07753744390572
39,0,1,1,4e+05,1,3.66356164612965
33,1,1,1,343300,1,3.49650756146648
32,1,1,1,90000,0,3.46573590279973
41,0,1,0,35000,0,3.71357206670431
55,0,1,0,15000,0,4.00733318523247
54,1,1,1,31500,0,3.98898404656427
53,0,1,0,380100,1,3.97029191355212
52,0,1,0,133000,1,3.95124371858143
35,1,1,1,75000,0,3.55534806148941
34,0,1,0,43000,0,3.52636052461616
39,1,1,0,44200,0,3.66356164612965
47,0,1,0,19600,0,3.85014760171006
60,1,1,0,80000,0,4.0943445622221
56,0,1,0,12000,0,4.02535169073515
54,0,0,0,0,0,3.98898404656427
62,0,1,1,320000,1,4.12713438504509
55,1,1,1,60000,0,4.00733318523247
59,1,1,1,187100,1,4.07753744390572
36,1,1,1,55000,0,3.58351893845611
36,0,1,1,93000,1,3.58351893845611
33,1,1,1,92100,1,3.49650756146648
34,0,1,1,109000,1,3.52636052461616
59,1,0,0,0,0,4.07753744390572
36,0,1,0,72000,0,3.58351893845611
36,1,0,0,0,0,3.58351893845611
62,0,1,0,18500,0,4.12713438504509
25,0,0,0,12000,0,3.2188758248682
57,0,1,1,137100,1,4.04305126783455
53,1,1,1,110000,1,3.97029191355212
45,0,1,0,40000,0,3.80666248977032
46,0,1,1,85000,0,3.8286413964891
46,1,1,1,30000,0,3.8286413964891
59,1,1,1,115000,1,4.07753744390572
32,0,1,0,55000,0,3.46573590279973
44,1,1,1,137000,1,3.78418963391826
46,0,0,1,178400,1,3.8286413964891
54,1,1,1,2e+05,1,3.98898404656427
50,0,1,0,26300,0,3.91202300542815
56,1,1,0,2e+05,1,4.02535169073515
60,0,1,0,1200,0,4.0943445622221
45,0,1,1,182000,1,3.80666248977032
40,1,1,0,65000,0,3.68887945411394
50,1,1,0,89500,0,3.91202300542815
57,0,1,0,51000,0,4.04305126783455
25,1,0,0,0,0,3.2188758248682
25,0,0,0,0,0,3.2188758248682
59,0,0,0,0,0,4.07753744390572
55,0,1,0,15000,0,4.00733318523247
49,0,1,0,15000,0,3.89182029811063
49,0,1,0,50000,0,3.89182029811063
47,1,1,0,48000,0,3.85014760171006
44,0,1,1,503000,1,3.78418963391826
50,1,1,0,60000,0,3.91202300542815
32,1,1,1,51000,0,3.46573590279973
32,0,1,1,150000,1,3.46573590279973
36,0,0,0,0,0,3.58351893845611
59,1,1,0,63000,0,4.07753744390572
64,0,1,0,150000,1,4.15888308335967
57,0,1,0,125000,1,4.04305126783455
34,1,0,0,4,0,3.52636052461616
34,0,0,0,0,0,3.52636052461616
44,0,1,0,42000,0,3.78418963391826
40,0,1,0,45000,0,3.68887945411394
37,1,0,0,0,0,3.61091791264422
36,0,1,0,60000,0,3.58351893845611
58,0,0,0,12000,0,4.06044301054642
56,0,1,0,90000,0,4.02535169073515
25,0,1,0,9000,0,3.2188758248682
40,0,1,1,68000,0,3.68887945411394
55,1,1,0,58000,0,4.00733318523247
55,0,1,0,96800,1,4.00733318523247
31,1,1,0,26300,0,3.43398720448515
30,0,1,1,6000,0,3.40119738166216
58,1,0,0,32000,0,4.06044301054642
45,0,1,1,19000,0,3.80666248977032
41,0,1,0,20000,0,3.71357206670431
31,0,1,0,66000,0,3.43398720448515
38,0,1,1,11000,0,3.63758615972639
36,1,1,1,41000,0,3.58351893845611
64,1,0,0,32300,0,4.15888308335967
53,0,1,0,41000,0,3.97029191355212
51,1,0,0,0,0,3.93182563272433
25,0,1,0,56000,0,3.2188758248682
42,1,1,1,210300,1,3.73766961828337
62,1,1,0,102000,1,4.12713438504509
60,1,0,0,0,0,4.0943445622221
31,1,1,1,65000,0,3.43398720448515
26,1,1,1,80000,0,3.25809653802148
64,0,1,0,40000,0,4.15888308335967
55,1,1,0,50000,0,4.00733318523247
52,1,0,1,132000,1,3.95124371858143
54,1,1,0,25000,0,3.98898404656427
45,1,1,1,125000,1,3.80666248977032
50,0,1,0,124000,1,3.91202300542815
52,0,1,1,360000,1,3.95124371858143
49,1,1,0,1400,0,3.89182029811063
32,1,1,1,115000,1,3.46573590279973
32,0,1,1,72000,0,3.46573590279973
59,0,1,0,4e+05,1,4.07753744390572
59,1,0,0,0,0,4.07753744390572
63,1,0,1,0,0,4.14313472639153
38,1,0,0,0,0,3.63758615972639
31,0,1,1,161000,1,3.43398720448515
30,1,1,1,35000,0,3.40119738166216
40,1,0,1,0,0,3.68887945411394
42,0,1,1,156000,1,3.73766961828337
25,0,0,0,3300,0,3.2188758248682
30,1,1,0,53000,0,3.40119738166216
28,0,1,0,31000,0,3.3322045101752
59,1,0,0,0,0,4.07753744390572
54,0,0,0,0,0,3.98898404656427
46,0,1,0,40000,0,3.8286413964891
46,1,1,1,140000,1,3.8286413964891
49,0,1,1,150000,1,3.89182029811063
36,1,1,0,40000,0,3.58351893845611
33,1,1,0,43000,0,3.49650756146648
31,0,0,0,9000,0,3.43398720448515
32,1,1,0,55000,0,3.46573590279973
59,1,1,0,120000,1,4.07753744390572
64,0,1,0,70000,0,4.15888308335967
31,0,1,1,32400,0,3.43398720448515
45,1,1,0,16000,0,3.80666248977032
47,0,1,1,1e+05,1,3.85014760171006
38,1,0,0,0,0,3.63758615972639
39,1,1,0,24000,0,3.66356164612965
52,1,1,0,60000,0,3.95124371858143
58,1,0,0,6000,0,4.06044301054642
31,1,1,0,42000,0,3.43398720448515
27,0,1,0,42000,0,3.29583686600433
30,0,1,0,44000,0,3.40119738166216
58,0,1,0,30000,0,4.06044301054642
49,1,0,0,0,0,3.89182029811063
39,0,1,1,255000,1,3.66356164612965
38,1,1,1,120000,1,3.63758615972639
34,0,1,0,13900,0,3.52636052461616
30,1,0,0,3500,0,3.40119738166216
50,0,1,0,60000,0,3.91202300542815
48,1,0,0,0,0,3.87120101090789
28,0,1,0,40000,0,3.3322045101752
27,1,0,0,0,0,3.29583686600433
56,0,1,0,2000,0,4.02535169073515
36,0,1,0,83000,0,3.58351893845611
52,1,1,1,125000,1,3.95124371858143
51,0,1,0,175000,1,3.93182563272433
42,0,1,1,162000,1,3.73766961828337
32,1,1,1,89000,0,3.46573590279973
59,1,0,1,0,0,4.07753744390572
27,0,1,1,7280,0,3.29583686600433
56,1,1,1,83000,0,4.02535169073515
56,0,1,1,57000,0,4.02535169073515
50,0,1,0,75000,0,3.91202300542815
48,1,1,0,4500,0,3.87120101090789
27,1,1,0,5000,0,3.29583686600433
33,0,1,1,85200,0,3.49650756146648
28,1,0,1,0,0,3.3322045101752
35,0,1,0,165000,1,3.55534806148941
35,1,1,0,82000,0,3.55534806148941
62,0,0,0,9600,0,4.12713438504509
53,1,1,1,15000,0,3.97029191355212
50,0,0,0,0,0,3.91202300542815
64,0,0,0,10000,0,4.15888308335967
50,0,1,1,55000,0,3.91202300542815
48,1,1,1,215000,1,3.87120101090789
46,0,1,0,21600,0,3.8286413964891
39,1,1,0,24000,0,3.66356164612965
54,0,1,0,34500,0,3.98898404656427
63,0,1,0,25000,0,4.14313472639153
52,1,0,0,0,0,3.95124371858143
47,1,1,0,65000,0,3.85014760171006
55,0,1,0,60000,0,4.00733318523247
40,1,1,1,80000,0,3.68887945411394
46,0,1,0,25000,0,3.8286413964891
33,1,1,1,95000,1,3.49650756146648
31,0,1,1,132000,1,3.43398720448515
48,1,1,0,85000,0,3.87120101090789
45,0,1,0,45000,0,3.80666248977032
56,0,1,0,30000,0,4.02535169073515
43,1,1,0,40000,0,3.76120011569356
44,1,1,0,40000,0,3.78418963391826
29,1,0,1,0,0,3.36729582998647
59,1,0,0,0,0,4.07753744390572
33,1,1,1,39000,0,3.49650756146648
54,0,1,0,55000,0,3.98898404656427
46,1,0,0,20800,0,3.8286413964891
49,1,1,1,383000,1,3.89182029811063
34,0,1,1,105500,1,3.52636052461616
29,1,1,0,12000,0,3.36729582998647
59,0,0,0,0,0,4.07753744390572
37,1,1,0,44800,0,3.61091791264422
42,1,1,0,24000,0,3.73766961828337
35,1,1,1,6000,0,3.55534806148941
57,1,0,0,0,0,4.04305126783455
58,0,1,0,6800,0,4.06044301054642
59,1,1,0,56000,0,4.07753744390572
64,0,0,0,22500,0,4.15888308335967
44,0,1,1,190000,1,3.78418963391826
28,1,0,1,9000,0,3.3322045101752
58,1,1,0,82500,0,4.06044301054642
25,0,0,0,28700,0,3.2188758248682
47,1,1,0,44600,0,3.85014760171006
42,0,1,0,4500,0,3.73766961828337
53,1,1,0,82000,0,3.97029191355212
30,0,1,0,24000,0,3.40119738166216
35,1,1,1,150000,1,3.55534806148941
34,0,1,1,2e+05,1,3.52636052461616
31,0,1,0,72000,0,3.43398720448515
29,0,1,0,5400,0,3.36729582998647
55,1,1,0,15000,0,4.00733318523247
64,0,0,1,137000,1,4.15888308335967
64,1,1,0,460,0,4.15888308335967
58,1,1,0,30000,0,4.06044301054642
35,0,0,0,8500,0,3.55534806148941
30,1,1,1,1e+05,1,3.40119738166216
30,1,1,1,56000,0,3.40119738166216
51,1,1,1,86000,0,3.93182563272433
54,0,1,1,116000,1,3.98898404656427
63,0,0,0,58000,0,4.14313472639153
38,0,1,0,61000,0,3.63758615972639
59,0,1,0,130000,1,4.07753744390572
44,1,0,0,21800,0,3.78418963391826
35,1,1,1,54000,0,3.55534806148941
38,0,1,0,58000,0,3.63758615972639
32,0,1,1,74100,0,3.46573590279973
31,1,0,1,0,0,3.43398720448515
55,1,1,0,95100,1,4.00733318523247
60,0,1,0,92000,1,4.0943445622221
63,1,0,0,7800,0,4.14313472639153
64,1,0,0,1300,0,4.15888308335967
45,1,1,1,175000,1,3.80666248977032
59,0,1,0,97600,1,4.07753744390572
60,1,0,0,430,0,4.0943445622221
63,0,1,0,91000,1,4.14313472639153
59,0,0,1,30,0,4.07753744390572
59,1,0,1,40000,0,4.07753744390572
31,1,0,0,11000,0,3.43398720448515
53,1,1,0,42000,0,3.97029191355212
44,1,0,0,0,0,3.78418963391826
51,0,1,1,185000,1,3.93182563272433
44,1,0,1,0,0,3.78418963391826
36,0,0,0,22700,0,3.58351893845611
35,1,1,1,161000,1,3.55534806148941
48,1,1,1,684000,1,3.87120101090789
35,0,1,1,65000,0,3.55534806148941
34,1,1,0,45800,0,3.52636052461616
61,1,1,0,40800,0,4.11087386417331
60,0,1,0,70000,0,4.0943445622221
46,0,1,1,95000,1,3.8286413964891
48,1,1,0,127000,1,3.87120101090789
53,0,1,0,70000,0,3.97029191355212
59,1,1,0,40000,0,4.07753744390572
58,1,1,1,84000,0,4.06044301054642
57,1,1,1,180000,1,4.04305126783455
58,0,1,0,50000,0,4.06044301054642
55,1,0,1,10000,0,4.00733318523247
58,0,1,1,744000,1,4.06044301054642
27,0,1,1,60000,0,3.29583686600433
26,1,0,0,0,0,3.25809653802148
62,1,1,0,45000,0,4.12713438504509
36,1,1,0,45000,0,3.58351893845611
59,0,0,0,0,0,4.07753744390572
41,1,1,1,80000,0,3.71357206670431
45,0,1,1,181600,1,3.80666248977032
32,0,1,1,101000,1,3.46573590279973
29,1,0,1,35000,0,3.36729582998647
59,1,0,1,1130,0,4.07753744390572
27,1,1,1,60000,0,3.29583686600433
45,1,1,0,52000,0,3.80666248977032
45,0,1,1,1e+05,1,3.80666248977032
42,1,1,1,2e+05,1,3.73766961828337
32,1,1,1,80000,0,3.46573590279973
53,1,1,1,4e+05,1,3.97029191355212
56,0,1,0,130000,1,4.02535169073515
64,0,1,1,39000,0,4.15888308335967
64,1,1,0,28200,0,4.15888308335967
29,1,1,1,40000,0,3.36729582998647
25,1,1,1,35000,0,3.2188758248682
61,0,1,0,27500,0,4.11087386417331
62,1,1,0,9150,0,4.12713438504509
54,1,1,1,110000,1,3.98898404656427
34,1,1,0,20000,0,3.52636052461616
37,0,1,0,36600,0,3.61091791264422
52,1,1,1,106000,1,3.95124371858143
59,0,1,1,237700,1,4.07753744390572
60,1,1,1,25000,0,4.0943445622221
59,0,1,1,77000,0,4.07753744390572
40,1,1,1,50000,0,3.68887945411394
42,0,1,0,383000,1,3.73766961828337
35,1,0,0,0,0,3.55534806148941
39,0,1,1,3e+05,1,3.66356164612965
40,1,0,1,0,0,3.68887945411394
51,1,0,1,0,0,3.93182563272433
64,0,1,1,150140,1,4.15888308335967
45,0,1,1,71400,0,3.80666248977032
33,0,1,1,60000,0,3.49650756146648
25,1,1,1,132000,1,3.2188758248682
33,0,1,0,37000,0,3.49650756146648
64,1,0,0,51300,0,4.15888308335967
44,1,1,1,325000,1,3.78418963391826
46,0,1,1,327000,1,3.8286413964891
39,0,1,0,27900,0,3.66356164612965
39,1,1,0,20200,0,3.66356164612965
41,1,1,0,104000,1,3.71357206670431
40,0,1,0,96000,1,3.68887945411394
38,1,1,0,58000,0,3.63758615972639
61,0,1,0,35000,0,4.11087386417331
56,1,0,0,0,0,4.02535169073515
35,0,1,1,160000,1,3.55534806148941
54,0,1,1,238000,1,3.98898404656427
56,1,1,1,212000,1,4.02535169073515
61,0,1,0,80000,0,4.11087386417331
62,1,1,1,22600,0,4.12713438504509
61,0,1,1,120000,1,4.11087386417331
45,0,1,1,115000,1,3.80666248977032
48,1,1,1,62000,0,3.87120101090789
53,0,1,0,46000,0,3.97029191355212
49,1,0,0,12000,0,3.89182029811063
32,1,1,1,105000,1,3.46573590279973
29,1,1,0,56000,0,3.36729582998647
30,0,0,0,0,0,3.40119738166216
38,1,1,1,180000,1,3.63758615972639
38,0,1,1,150000,1,3.63758615972639
32,0,1,1,260000,1,3.46573590279973
34,0,1,1,172000,1,3.52636052461616
64,0,1,1,155100,1,4.15888308335967
61,1,0,0,8300,0,4.11087386417331
45,0,1,0,45000,0,3.80666248977032
35,0,1,0,35000,0,3.55534806148941
32,1,1,0,30000,0,3.46573590279973
60,0,0,0,8400,0,4.0943445622221
54,1,1,1,165000,1,3.98898404656427
40,0,1,0,25000,0,3.68887945411394
39,1,0,0,0,0,3.66356164612965
64,1,0,0,0,0,4.15888308335967
42,0,1,1,50000,0,3.73766961828337
39,1,1,1,39000,0,3.66356164612965
43,0,1,1,25500,0,3.76120011569356
36,0,1,1,150220,1,3.58351893845611
27,1,0,1,0,0,3.29583686600433
42,1,1,0,35000,0,3.73766961828337
29,1,0,0,0,0,3.36729582998647
33,0,1,0,25000,0,3.49650756146648
48,1,1,1,1e+05,1,3.87120101090789
64,0,1,0,1e+05,1,4.15888308335967
64,1,1,0,10000,0,4.15888308335967
41,1,1,0,68000,0,3.71357206670431
48,0,1,0,112000,1,3.87120101090789
63,1,0,1,31000,0,4.14313472639153
60,1,0,1,54000,0,4.0943445622221
53,1,0,1,0,0,3.97029191355212
58,0,1,1,817000,1,4.06044301054642
47,1,1,0,57000,0,3.85014760171006
51,0,1,0,78000,0,3.93182563272433
27,1,1,0,4200,0,3.29583686600433
27,0,1,0,44000,0,3.29583686600433
58,1,1,0,38000,0,4.06044301054642
35,1,0,0,0,0,3.55534806148941
32,0,1,0,45000,0,3.46573590279973
31,0,1,0,80000,0,3.43398720448515
30,0,1,1,115000,1,3.40119738166216
29,1,1,0,85000,0,3.36729582998647
55,0,1,0,144000,1,4.00733318523247
27,0,1,0,34200,0,3.29583686600433
50,0,1,1,135000,1,3.91202300542815
44,1,1,1,25000,0,3.78418963391826
50,0,1,0,17000,0,3.91202300542815
48,0,1,0,18000,0,3.87120101090789
27,0,1,0,2500,0,3.29583686600433
53,1,0,0,0,0,3.97029191355212
62,1,1,0,9900,0,4.12713438504509
43,1,1,0,54000,0,3.76120011569356
63,0,1,0,190000,1,4.14313472639153
58,1,0,0,0,0,4.06044301054642
27,0,0,1,0,0,3.29583686600433
33,0,1,1,150000,1,3.49650756146648
35,1,1,1,20000,0,3.55534806148941
53,0,1,1,383000,1,3.97029191355212
38,1,0,1,0,0,3.63758615972639
33,0,1,1,95000,1,3.49650756146648
60,0,1,0,87100,0,4.0943445622221
38,1,1,1,1e+05,1,3.63758615972639
43,1,1,1,220000,1,3.76120011569356
45,0,1,0,89000,0,3.80666248977032
32,1,1,1,45000,0,3.46573590279973
31,0,1,1,89000,0,3.43398720448515
32,0,1,0,53000,0,3.46573590279973
60,1,0,1,434000,1,4.0943445622221
29,1,1,0,8400,0,3.36729582998647
55,0,1,0,55000,0,4.00733318523247
39,0,0,0,0,0,3.66356164612965
34,1,0,0,0,0,3.52636052461616
50,0,1,1,223500,1,3.91202300542815
50,1,1,1,3e+05,1,3.91202300542815
57,0,1,0,684000,1,4.04305126783455
42,0,1,0,49000,0,3.73766961828337
39,1,1,0,15000,0,3.66356164612965
42,1,1,0,6000,0,3.73766961828337
28,1,1,0,60000,0,3.3322045101752
40,1,1,0,1e+05,1,3.68887945411394
42,0,1,0,50000,0,3.73766961828337
43,1,1,0,7700,0,3.76120011569356
45,0,1,0,20000,0,3.80666248977032
63,0,1,0,162000,1,4.14313472639153
57,1,1,1,20000,0,4.04305126783455
58,0,1,1,1e+05,1,4.06044301054642
31,1,1,1,38000,0,3.43398720448515
28,1,1,1,40000,0,3.3322045101752
59,0,1,0,135000,1,4.07753744390572
59,1,1,0,40000,0,4.07753744390572
42,0,1,0,383000,1,3.73766961828337
41,1,1,1,70000,0,3.71357206670431
62,0,1,1,191870,1,4.12713438504509
59,1,1,1,63000,0,4.07753744390572
41,1,0,0,0,0,3.71357206670431
54,0,1,1,684000,1,3.98898404656427
53,1,0,1,0,0,3.97029191355212
27,1,1,1,120000,1,3.29583686600433
27,0,1,1,122000,1,3.29583686600433
31,0,1,1,40000,0,3.43398720448515
63,1,0,0,0,0,4.14313472639153
56,0,0,0,5600,0,4.02535169073515
31,1,1,1,65320,0,3.43398720448515
33,0,0,0,5000,0,3.49650756146648
55,0,1,0,110000,1,4.00733318523247
56,1,1,0,60000,0,4.02535169073515
33,1,1,1,1e+05,1,3.49650756146648
37,0,1,0,185000,1,3.61091791264422
39,0,1,0,88000,0,3.66356164612965
42,1,1,0,130000,1,3.73766961828337
62,0,1,0,55550,0,4.12713438504509
58,1,0,0,0,0,4.06044301054642
64,1,0,0,22900,0,4.15888308335967
57,0,1,0,110000,1,4.04305126783455
61,0,1,0,56000,0,4.11087386417331
